age,monthly_income,daily_internet_hours,smartphone_usage_years,social_media_hours,online_payment_trust_score,tech_savvy_score,monthly_online_orders,monthly_store_visits,avg_online_spend,avg_store_spend,discount_sensitivity,return_frequency,avg_delivery_days,delivery_fee_sensitivity,free_return_importance,product_availability_online,impulse_buying_score,need_touch_feel_score,brand_loyalty_score,environmental_awareness,time_pressure_level,gender,city_tier,shopping_preference
36,139696,6.1,7,6.0,8,10,33,8,57749,47025,3,5,5,7,3,3,7,7,5,3,6,Female,Tier 2,Store
29,54049,8.7,4,6.0,3,10,35,0,93154,31967,7,0,4,7,9,7,10,6,7,8,5,Male,Tier 3,Hybrid
50,198356,8.7,5,6.0,6,6,26,10,103451,80181,4,4,6,4,9,4,10,9,9,7,10,Other,Tier 3,Hybrid
34,160837,11.4,8,4.7,7,10,47,6,121502,26624,4,9,3,3,8,6,10,7,3,9,3,Other,Tier 1,Online
31,61976,7.8,14,5.8,7,8,38,12,84774,69242,9,5,6,6,8,4,8,4,4,8,10,Female,Tier 3,Online
68,69838,5.9,1,3.2,3,5,35,5,41691,43371,8,7,1,5,4,7,6,5,7,7,10,Female,Tier 2,Hybrid
67,75965,10.0,4,3.3,6,6,37,5,94067,500,9,5,3,6,9,10,5,6,5,3,1,Male,Tier 1,Hybrid
50,78986,6.5,4,2.8,6,6,28,8,118137,25071,7,0,2,5,8,4,4,10,6,4,7,Female,Tier 2,Store
57,218572,7.6,8,4.3,5,8,22,6,79644,60031,7,7,7,4,8,7,9,8,6,8,8,Other,Tier 3,Hybrid
69,48415,5.8,3,1.6,2,5,14,8,76883,83169,10,6,4,8,3,6,4,10,6,7,4,Other,Tier 3,Store
51,151608,8.9,9,3.9,6,8,28,10,93906,97191,4,2,4,5,4,5,4,7,8,6,7,Female,Tier 3,Store
54,84465,7.7,2,3.2,6,9,38,10,82762,103172,5,3,5,7,5,8,4,8,7,2,5,Female,Tier 3,Hybrid
62,189358,6.5,2,3.4,5,9,32,8,92416,52370,2,6,3,4,7,7,1,8,7,7,3,Male,Tier 2,Hybrid
76,137088,6.6,12,3.0,7,6,38,12,109174,150000,6,5,2,2,10,8,7,10,9,7,1,Female,Tier 1,Hybrid
42,159628,6.0,5,3.0,6,10,42,12,97223,88376,5,9,2,4,9,10,4,8,3,9,6,Male,Tier 1,Hybrid
20,68739,10.7,4,5.3,9,9,40,7,117768,93854,9,9,3,8,8,9,10,2,2,7,4,Male,Tier 1,Online
28,206674,8.4,13,4.6,6,10,30,2,109425,107644,7,2,3,5,4,9,6,2,6,7,6,Other,Tier 2,Online
46,93418,6.4,8,4.5,5,6,17,11,41014,64957,2,5,5,9,2,7,6,8,2,9,6,Other,Tier 3,Hybrid
46,217146,7.7,4,4.7,4,9,18,12,95086,105459,7,8,6,6,10,4,8,7,5,4,1,Other,Tier 3,Store
34,122431,8.3,6,4.1,3,8,32,8,80964,69161,8,7,6,6,6,7,7,5,5,6,6,Other,Tier 2,Store
43,117385,6.1,2,1.6,7,8,22,9,102366,55095,4,3,4,10,3,10,7,2,6,5,2,Female,Tier 1,Store
46,181054,4.8,4,1.7,4,9,29,4,98931,89130,6,7,1,8,10,8,5,8,6,8,6,Female,Tier 2,Hybrid
41,139008,5.7,6,4.9,7,9,32,7,146502,41055,5,3,3,5,7,7,10,5,3,6,7,Female,Tier 1,Hybrid
45,56830,6.7,6,2.7,7,6,22,8,77970,2817,8,6,4,4,1,6,7,7,7,5,8,Male,Tier 2,Hybrid
67,94372,4.2,5,0.9,5,4,12,11,58255,10443,6,1,1,7,4,5,4,10,6,7,2,Female,Tier 1,Store
58,104426,9.1,10,4.0,3,7,33,8,87395,30692,9,7,6,2,10,6,7,7,3,7,4,Male,Tier 3,Hybrid
53,175631,8.3,7,4.8,4,6,9,11,101852,88419,6,3,3,3,5,5,9,7,8,9,6,Male,Tier 2,Store
51,208982,7.6,9,0.9,4,8,37,10,142288,95649,6,3,3,5,6,3,5,7,7,10,4,Other,Tier 2,Store
35,98330,8.7,13,6.0,6,8,27,16,33102,113454,6,6,4,2,10,3,8,5,10,7,6,Other,Tier 2,Store
32,51468,10.1,9,6.0,8,9,37,5,38217,500,8,5,7,6,5,9,9,2,1,5,6,Other,Tier 2,Online
58,141312,6.6,2,3.2,6,8,21,12,95879,64030,8,3,5,5,10,7,5,5,6,6,9,Male,Tier 1,Store
38,176642,9.2,14,6.0,9,7,38,2,150000,44050,4,2,4,5,10,6,9,3,5,7,8,Other,Tier 1,Hybrid
69,130796,5.4,5,0.0,4,5,5,15,47621,72904,6,1,7,6,2,6,2,10,7,8,6,Male,Tier 3,Store
54,183140,7.1,14,3.3,3,7,36,7,127306,17051,1,4,2,3,7,3,8,7,9,8,4,Female,Tier 2,Store
61,35604,6.7,6,4.1,10,10,29,10,62379,500,9,2,5,9,6,10,9,8,7,7,3,Male,Tier 2,Hybrid
57,122205,6.7,11,2.1,4,8,33,11,119095,112472,4,8,7,7,3,10,5,7,7,6,4,Female,Tier 3,Hybrid
31,90950,9.4,9,5.5,9,9,31,3,102014,66649,6,7,4,8,7,3,6,3,3,10,10,Other,Tier 3,Online
51,46558,8.7,6,3.8,5,10,36,6,900,43586,10,8,5,6,4,3,8,9,3,6,4,Male,Tier 3,Hybrid
31,88426,11.1,6,4.4,7,3,6,17,19102,67865,7,3,6,7,3,4,6,7,2,6,4,Female,Tier 3,Store
50,77774,4.9,2,2.4,7,6,13,7,19667,83100,6,6,4,3,7,5,6,8,3,4,9,Female,Tier 3,Store
40,96829,7.8,8,4.3,8,8,40,10,80012,34786,6,5,4,5,7,7,9,4,5,7,10,Other,Tier 2,Hybrid
51,171311,7.1,7,3.4,5,9,26,10,150000,82017,4,3,4,4,9,7,8,5,3,3,10,Female,Tier 2,Hybrid
63,179827,4.8,7,1.3,9,9,29,9,150000,59573,7,7,3,5,7,4,7,9,4,10,6,Other,Tier 1,Store
50,92689,8.4,5,3.0,2,7,35,10,73387,43383,4,1,2,6,8,5,6,4,1,9,10,Other,Tier 1,Store
33,125253,8.2,10,4.6,6,10,34,7,114412,17811,8,8,3,4,8,6,8,2,8,5,7,Female,Tier 1,Hybrid
33,119177,9.3,14,6.0,10,10,38,15,85202,105012,9,5,3,4,8,8,6,8,2,10,6,Male,Tier 1,Hybrid
48,152363,8.5,10,4.2,6,7,25,12,138064,107700,6,9,4,3,4,10,7,7,5,4,4,Female,Tier 2,Store
55,213217,6.5,5,2.5,3,8,25,9,112348,118329,7,5,3,5,10,6,6,6,6,6,7,Female,Tier 3,Store
63,45907,7.6,11,2.0,6,7,14,10,45689,101371,10,4,3,4,4,5,6,8,4,7,3,Other,Tier 3,Store
69,126968,6.2,3,1.8,2,3,0,11,900,81427,8,6,6,7,8,1,1,9,5,9,8,Female,Tier 3,Store
26,127719,8.6,8,5.3,6,10,30,5,111035,55991,7,4,7,8,10,7,7,5,3,9,6,Female,Tier 3,Online
34,133896,7.9,9,3.6,3,8,36,2,102959,66686,7,4,3,8,6,3,7,7,6,6,10,Male,Tier 2,Hybrid
70,42155,4.2,7,0.6,9,10,34,3,102584,500,9,5,2,8,4,6,4,8,6,5,2,Male,Tier 2,Hybrid
46,56855,7.0,8,4.3,5,8,14,15,45483,93887,6,4,5,4,3,9,5,8,7,7,5,Female,Tier 3,Store
40,134666,8.3,7,3.6,5,7,32,0,143811,53899,6,2,3,8,8,5,5,10,8,10,7,Male,Tier 1,Store
52,181268,7.3,3,2.0,5,6,34,4,114098,45041,6,2,3,5,7,3,5,7,4,6,6,Female,Tier 2,Hybrid
57,110565,7.1,5,4.1,6,5,12,15,8202,109985,5,2,6,9,6,2,9,8,5,10,1,Male,Tier 2,Store
27,187198,8.3,14,4.8,8,9,30,7,116277,105150,4,3,2,6,8,4,10,5,4,8,7,Male,Tier 2,Store
36,67653,9.2,14,4.8,3,8,31,8,44636,27812,5,0,3,1,10,5,9,4,4,10,7,Male,Tier 3,Hybrid
26,109915,8.1,12,6.0,6,9,30,12,118262,76970,7,7,5,4,10,6,10,3,7,6,10,Female,Tier 2,Hybrid
24,58714,11.2,3,6.0,8,10,48,7,103470,39986,6,4,5,6,5,9,10,4,3,9,3,Male,Tier 1,Online
29,97031,6.5,12,3.6,9,9,25,14,110317,30206,9,6,6,4,5,10,9,4,8,6,7,Female,Tier 3,Store
68,166540,4.2,6,1.2,3,5,8,10,111943,55605,3,4,2,5,4,4,5,10,7,7,2,Female,Tier 1,Store
47,139222,5.0,9,2.4,8,7,20,8,88944,93040,6,7,5,2,1,3,7,8,8,6,7,Female,Tier 2,Store
34,127672,4.2,11,3.9,7,8,26,5,101115,23503,7,6,2,10,10,6,9,2,2,7,3,Male,Tier 2,Hybrid
35,234517,4.8,14,3.8,5,10,31,5,126544,129937,6,3,3,3,7,10,3,3,4,8,7,Female,Tier 2,Hybrid
18,93760,8.9,6,3.2,8,9,40,3,150000,74574,7,8,2,8,9,9,7,7,5,10,1,Female,Tier 1,Online
75,113721,4.6,2,2.6,6,8,20,12,81852,102512,6,6,5,2,7,6,3,6,4,7,8,Male,Tier 3,Store
49,83822,8.7,8,4.7,7,9,38,8,58006,70868,5,4,6,2,10,4,6,6,3,10,7,Male,Tier 3,Hybrid
48,110158,7.0,6,2.8,4,6,16,8,96238,66855,7,7,7,6,4,7,3,5,3,6,4,Female,Tier 3,Store
79,30518,4.9,3,2.1,4,7,24,10,17613,38694,5,2,4,5,6,7,4,8,6,7,6,Other,Tier 2,Store
71,80305,4.9,10,1.6,6,4,16,16,71997,108652,10,0,2,5,9,6,8,9,6,6,6,Male,Tier 1,Store
54,160084,7.3,10,2.9,5,3,5,17,52744,112128,2,7,3,4,6,4,7,8,4,9,8,Male,Tier 1,Store
44,174536,9.7,4,3.5,6,8,27,5,48772,75224,7,7,1,4,9,7,5,9,7,5,7,Male,Tier 1,Hybrid
37,15000,9.4,8,4.0,3,10,40,9,94100,36899,6,7,6,8,8,8,7,5,5,8,3,Male,Tier 3,Hybrid
25,29267,9.8,8,6.0,9,10,37,3,82319,500,10,2,4,6,8,4,9,1,2,2,6,Male,Tier 3,Online
64,89388,3.9,4,2.9,6,8,23,6,31349,30256,10,0,3,8,7,6,7,6,5,3,3,Female,Tier 2,Store
39,56884,6.3,9,3.9,7,10,29,15,33906,70133,10,5,4,5,7,6,7,5,3,9,5,Female,Tier 2,Hybrid
32,82432,10.5,2,6.0,4,8,26,6,57307,40766,6,6,1,5,8,5,8,4,7,5,1,Male,Tier 1,Store
57,72756,4.9,4,2.3,6,7,19,4,65933,12735,10,5,6,4,1,5,5,2,3,5,2,Other,Tier 3,Store
34,178199,6.5,7,4.6,10,10,38,3,150000,65737,8,8,3,5,5,7,8,5,6,8,3,Female,Tier 2,Online
32,86288,8.8,13,2.8,3,10,30,9,85576,87900,6,3,6,4,3,3,9,1,4,4,7,Other,Tier 3,Hybrid
35,71241,6.8,6,3.3,6,9,17,16,61162,77415,6,5,7,6,4,10,6,6,2,6,5,Female,Tier 2,Store
38,218090,8.4,14,4.8,5,9,27,7,90994,120714,3,1,6,7,9,7,7,7,1,10,10,Male,Tier 1,Hybrid
39,86303,10.5,9,6.0,4,10,31,7,59496,18414,9,6,4,6,9,5,10,2,3,7,4,Female,Tier 1,Hybrid
39,128538,7.2,8,2.8,6,6,32,8,64949,118465,2,5,4,7,10,6,6,4,6,10,9,Male,Tier 1,Hybrid
22,59644,11.7,3,4.5,8,10,46,7,112531,46774,5,6,4,8,10,8,10,2,4,7,7,Female,Tier 3,Online
73,69130,3.7,12,0.8,6,4,0,15,900,104554,4,5,5,7,6,2,4,10,9,1,7,Other,Tier 2,Store
29,117170,9.8,7,5.7,8,8,34,5,147031,22686,5,7,3,6,9,9,8,6,5,3,10,Male,Tier 3,Hybrid
33,129129,7.5,13,6.0,9,9,28,5,78655,23272,9,6,3,4,3,4,8,5,3,6,8,Other,Tier 2,Online
79,28956,4.0,8,1.7,5,5,14,16,70758,72986,9,0,6,10,2,3,5,9,8,10,5,Female,Tier 2,Store
51,125321,7.6,3,2.5,4,8,15,9,48206,45244,3,2,4,7,5,7,5,2,5,10,7,Female,Tier 3,Hybrid
21,15000,8.3,3,4.5,7,7,29,7,25277,82027,7,5,6,8,6,5,9,5,3,6,1,Male,Tier 1,Hybrid
62,211368,8.3,3,3.8,8,7,13,17,68324,66958,7,6,3,3,6,3,7,7,3,5,1,Male,Tier 1,Store
44,114101,9.0,10,3.4,6,10,41,7,97082,31438,3,8,3,4,10,4,10,6,3,5,5,Other,Tier 2,Online
34,99882,9.7,6,4.7,6,10,34,4,94433,18132,5,5,4,10,6,6,10,5,7,9,5,Female,Tier 2,Online
66,63062,6.6,8,2.1,6,7,32,10,73072,8474,4,5,3,4,10,4,6,7,7,1,7,Other,Tier 3,Hybrid
45,97022,12.0,5,4.5,8,7,24,3,90259,37278,5,4,5,1,9,9,8,4,6,6,7,Female,Tier 3,Online
40,126409,4.1,13,0.9,7,9,28,7,54885,66579,5,2,5,6,1,7,1,7,3,10,5,Female,Tier 2,Store
54,136888,8.8,8,4.4,6,7,19,5,84521,22908,4,3,3,5,4,6,8,3,5,7,9,Male,Tier 2,Store
59,188377,5.5,7,3.7,4,7,13,0,105205,67641,6,2,2,5,7,5,6,10,5,6,4,Male,Tier 1,Store
27,69488,7.0,7,3.5,4,8,38,2,93101,12939,3,8,3,5,7,5,9,10,2,10,7,Other,Tier 2,Hybrid
18,69004,8.1,5,3.7,7,10,31,3,79690,500,5,6,4,6,2,5,7,2,1,7,6,Other,Tier 2,Online
40,76857,7.7,7,3.4,6,8,32,13,90507,71828,6,9,5,6,6,4,7,6,1,5,6,Female,Tier 2,Hybrid
49,182522,6.6,11,5.4,4,5,17,10,66645,22187,7,5,5,4,4,2,3,3,4,10,4,Male,Tier 3,Store
72,54571,4.7,8,2.0,5,4,13,9,29528,52990,4,5,5,7,6,5,5,8,6,4,4,Female,Tier 3,Store
41,140927,9.3,8,5.2,5,10,32,6,97703,74879,5,2,3,6,2,5,9,9,5,6,6,Female,Tier 2,Store
35,111566,10.6,6,4.7,8,9,29,4,33672,65834,9,6,1,3,6,5,10,6,7,9,6,Other,Tier 2,Online
18,102001,10.3,6,6.0,7,10,47,0,108548,69036,6,4,3,5,7,8,10,4,4,4,4,Other,Tier 3,Online
66,51771,7.4,5,2.4,3,3,26,12,51862,54241,8,6,3,5,6,3,6,8,4,4,5,Female,Tier 3,Hybrid
32,133883,5.9,7,3.2,5,7,34,5,119563,83923,8,9,4,5,5,7,8,8,4,9,6,Male,Tier 1,Store
18,56406,7.0,4,4.1,5,10,29,1,62810,42463,9,3,1,3,4,10,8,2,5,5,1,Female,Tier 1,Online
20,53017,10.7,2,5.2,8,9,49,2,118958,17288,10,4,7,4,10,8,8,5,2,5,6,Female,Tier 3,Online
24,83582,8.1,1,2.6,8,10,39,4,64915,500,6,4,4,6,7,6,2,1,4,7,3,Female,Tier 1,Online
56,154178,4.2,9,1.9,6,8,11,17,62779,106563,10,2,4,4,5,2,4,7,5,8,1,Other,Tier 2,Store
27,31133,8.1,13,4.2,7,9,36,5,75862,24044,8,7,6,5,6,5,7,2,2,7,2,Male,Tier 3,Online
41,136495,7.9,2,4.5,6,7,37,11,138399,136991,7,6,2,6,7,5,10,5,1,3,8,Female,Tier 2,Hybrid
52,141239,4.2,7,1.4,4,9,21,7,87194,69894,10,8,7,6,2,4,6,10,7,9,6,Female,Tier 3,Store
58,155576,4.3,11,0.7,5,5,8,12,33155,100860,7,5,5,7,6,3,5,10,6,6,5,Male,Tier 2,Store
52,187873,7.7,12,3.2,8,10,49,0,147311,49681,6,9,4,5,3,9,6,7,5,10,3,Female,Tier 2,Online
37,151344,7.4,8,4.1,8,7,24,9,69765,67352,7,5,2,4,9,7,8,10,3,7,4,Male,Tier 1,Store
42,123299,5.7,7,3.8,7,10,21,12,121198,54375,5,8,5,3,9,4,8,6,6,6,4,Male,Tier 3,Hybrid
21,197887,5.1,6,4.7,7,10,16,13,114075,40800,7,1,4,6,6,5,10,5,1,10,3,Female,Tier 2,Store
71,90000,2.9,1,2.3,1,6,3,11,7820,68262,5,5,3,3,1,3,4,10,8,4,5,Other,Tier 2,Store
49,203867,7.0,7,4.7,6,9,43,8,150000,122496,3,7,3,1,2,7,8,7,8,5,8,Other,Tier 1,Online
51,125058,6.0,4,3.0,4,5,5,15,49453,54148,7,2,5,2,5,9,7,7,3,6,9,Male,Tier 3,Store
59,216946,6.7,3,2.6,3,7,34,3,129660,56286,1,2,1,1,10,7,3,10,4,5,5,Male,Tier 1,Store
47,111493,4.5,7,2.0,4,8,30,7,86124,62514,7,7,6,6,5,9,5,3,4,6,10,Male,Tier 3,Hybrid
25,82776,9.6,12,4.7,8,10,47,7,65010,59485,9,6,5,8,8,8,6,2,3,10,8,Female,Tier 2,Online
62,130131,7.8,8,3.9,7,8,27,6,55535,50078,5,3,6,3,5,6,5,4,3,9,5,Male,Tier 1,Hybrid
65,122068,7.2,1,2.4,10,7,24,2,64381,15923,9,3,5,3,10,6,5,3,8,8,4,Male,Tier 1,Hybrid
40,134684,10.0,11,4.9,7,7,16,8,53438,4228,6,5,5,6,7,3,9,4,4,6,8,Male,Tier 3,Store
52,131479,7.3,12,2.5,5,10,41,5,117057,55028,7,4,3,6,8,10,5,4,5,9,6,Other,Tier 2,Hybrid
53,93495,1.8,12,1.0,2,2,4,11,24250,52643,9,5,1,4,2,7,1,8,6,8,4,Male,Tier 1,Store
39,113126,8.8,14,5.6,8,8,43,10,129008,33383,10,3,5,7,7,2,6,6,2,5,7,Male,Tier 3,Hybrid
38,116086,3.4,9,5.1,5,6,0,19,23991,120321,9,3,5,6,2,5,10,9,5,8,5,Male,Tier 3,Store
29,128119,9.6,14,4.9,9,10,25,4,74485,54203,6,9,4,9,4,2,10,7,2,10,5,Female,Tier 2,Store
41,119934,5.6,12,1.6,6,7,11,11,98152,84033,3,4,3,3,6,1,6,7,7,8,4,Female,Tier 3,Store
37,113538,12.0,3,4.0,9,9,37,0,107789,500,8,3,5,8,5,4,9,3,1,6,10,Male,Tier 2,Hybrid
54,138487,7.2,4,3.5,6,9,27,5,84780,38294,6,5,5,6,3,6,6,8,7,6,4,Male,Tier 2,Hybrid
56,163368,4.3,5,2.8,5,8,11,15,87287,91562,5,0,1,3,3,9,8,7,9,10,4,Male,Tier 1,Store
29,31571,11.8,13,3.8,6,10,26,14,97815,83928,6,4,5,5,4,5,8,7,1,9,10,Male,Tier 1,Hybrid
18,62279,7.9,7,6.0,5,10,38,13,79200,81763,5,5,4,8,10,7,7,6,1,10,6,Other,Tier 2,Hybrid
45,113390,10.3,5,3.0,9,9,37,13,115024,53102,2,8,6,6,7,5,10,6,5,7,5,Male,Tier 3,Hybrid
59,143764,3.0,8,0.0,5,6,0,10,70333,86852,5,5,3,1,4,8,2,7,8,5,7,Male,Tier 1,Store
18,83755,10.0,3,5.0,6,10,49,0,150000,11097,9,3,3,7,7,7,6,2,2,10,4,Male,Tier 1,Online
49,66179,9.5,5,0.1,1,6,27,13,109409,72281,10,7,3,10,2,8,4,5,3,7,6,Other,Tier 3,Store
30,165521,8.8,13,3.9,2,10,37,6,123343,47888,6,2,1,7,1,8,8,6,4,9,5,Male,Tier 1,Online
47,194892,10.3,14,5.4,5,10,32,1,141630,60832,8,6,4,6,4,7,7,3,3,7,7,Female,Tier 1,Hybrid
35,101355,7.6,14,4.8,5,10,42,1,150000,50512,10,3,2,5,7,7,8,3,2,5,9,Male,Tier 3,Online
21,166633,8.6,2,4.1,7,9,32,10,93737,117575,8,3,2,7,7,5,6,4,2,4,3,Female,Tier 2,Online
47,62174,7.4,5,4.9,6,8,33,10,123847,20897,10,5,3,7,10,4,5,7,7,7,3,Male,Tier 3,Store
56,112020,4.2,3,1.2,7,6,0,17,66990,115960,6,5,4,3,10,3,4,8,5,6,4,Female,Tier 3,Store
45,92856,7.8,5,3.2,6,10,33,1,38216,500,2,3,3,3,8,7,8,3,1,4,5,Female,Tier 2,Online
18,35812,12.0,3,6.0,3,10,46,6,150000,25043,5,9,7,4,7,6,10,2,3,7,1,Female,Tier 3,Hybrid
21,175958,8.9,4,5.0,5,7,31,5,60222,59617,3,1,1,3,9,10,8,5,2,5,1,Male,Tier 1,Hybrid
18,82677,10.1,2,4.1,6,10,46,0,150000,63892,7,6,7,5,10,4,7,4,2,4,7,Male,Tier 2,Online
32,106644,6.1,8,4.1,6,9,24,3,89797,500,6,5,4,2,5,9,8,3,4,10,7,Other,Tier 1,Hybrid
79,18638,2.7,6,1.8,4,2,6,3,900,14038,8,7,5,6,4,2,4,6,5,1,7,Other,Tier 2,Store
44,87588,8.7,5,4.6,6,10,23,13,96028,86687,9,5,3,4,8,8,7,4,5,1,9,Male,Tier 2,Hybrid
29,169329,7.9,12,6.0,9,10,34,6,120118,62704,3,8,2,7,6,7,10,3,3,6,2,Female,Tier 1,Hybrid
46,188018,6.6,6,3.8,8,8,34,12,81398,111640,6,9,4,5,3,8,9,5,7,5,6,Female,Tier 1,Hybrid
57,172090,5.0,5,3.3,7,5,11,11,58298,112726,3,2,3,7,8,6,5,6,7,3,3,Male,Tier 1,Store
56,105794,6.6,3,4.5,3,8,19,14,65525,92319,6,7,4,6,5,5,10,7,10,4,3,Female,Tier 2,Store
39,174235,8.1,6,4.2,4,7,5,12,81499,94389,3,5,4,5,4,9,10,6,6,5,6,Male,Tier 2,Store
43,145218,5.9,11,2.3,2,6,12,9,77954,111374,6,3,1,4,9,5,8,6,9,10,5,Male,Tier 1,Store
75,126433,3.0,6,1.0,5,5,5,19,1042,149299,5,2,5,4,5,7,7,9,10,4,1,Male,Tier 1,Store
32,62404,10.2,11,5.8,7,10,33,9,77787,109274,9,6,3,7,6,5,9,4,3,7,5,Male,Tier 3,Hybrid
58,140518,2.0,13,1.7,6,10,14,4,125759,43542,5,7,3,3,2,8,6,3,9,4,4,Female,Tier 1,Store
48,167185,4.5,5,3.1,5,8,11,13,67511,79096,8,3,4,8,3,8,10,7,5,8,9,Male,Tier 2,Store
29,61787,7.2,7,4.5,9,10,41,7,117172,500,8,4,3,5,10,7,7,5,4,7,6,Male,Tier 2,Hybrid
60,116124,10.5,1,4.4,4,7,22,8,117061,91160,4,9,2,3,2,4,6,5,7,6,4,Female,Tier 2,Hybrid
50,186314,6.6,4,3.4,1,6,13,18,86957,118410,5,1,7,8,1,2,9,9,6,5,10,Male,Tier 3,Store
36,19901,8.1,10,3.9,5,10,29,10,30753,58999,7,9,5,7,5,9,10,3,3,1,7,Male,Tier 3,Hybrid
53,200438,6.3,9,2.2,5,8,25,7,110723,37729,6,5,4,7,7,8,7,6,5,9,6,Male,Tier 2,Store
49,176180,8.6,8,2.5,4,6,21,5,81304,70324,6,6,7,2,3,4,6,3,1,6,7,Other,Tier 3,Store
45,90515,7.5,12,4.4,5,7,23,8,95196,84729,4,4,2,6,2,5,10,5,8,6,8,Male,Tier 1,Hybrid
48,195765,5.0,8,1.6,6,9,15,6,96125,105339,8,5,1,3,9,7,6,5,5,7,10,Female,Tier 1,Store
24,123824,9.8,5,5.4,7,10,49,3,106352,66430,6,8,5,5,8,5,9,3,6,6,8,Male,Tier 3,Online
39,183952,6.0,5,4.9,8,9,17,12,91233,85105,5,7,4,5,6,8,6,9,1,5,9,Female,Tier 2,Store
24,57682,9.9,10,4.9,6,7,49,2,121705,35819,8,7,2,5,8,8,9,3,6,5,8,Other,Tier 1,Online
36,103747,8.2,14,5.3,8,8,33,16,74022,47577,3,6,3,7,7,7,8,5,7,6,1,Male,Tier 1,Hybrid
46,58735,7.7,6,1.9,7,8,47,10,73069,70703,8,9,5,9,5,6,9,5,4,4,1,Other,Tier 3,Hybrid
51,146140,6.5,7,1.4,7,8,34,2,119905,80009,7,5,6,6,2,6,4,2,6,5,5,Female,Tier 3,Hybrid
70,128506,5.3,9,0.3,6,6,18,6,49735,58184,1,7,5,4,3,6,5,10,8,4,1,Male,Tier 2,Hybrid
33,83894,10.6,11,5.2,5,9,49,3,136649,27005,9,5,3,5,9,4,8,5,4,3,7,Male,Tier 2,Online
36,128711,7.4,9,6.0,8,10,24,9,59410,38545,8,7,4,5,6,6,10,7,4,9,6,Male,Tier 1,Hybrid
36,79186,6.6,6,3.4,7,6,15,14,42176,150000,5,2,4,2,3,7,9,7,7,9,4,Other,Tier 1,Store
18,81704,5.2,5,5.2,7,10,37,6,84596,32646,6,6,7,8,6,4,10,4,2,8,2,Male,Tier 3,Online
42,150272,6.6,10,3.6,7,7,23,4,125292,77630,5,4,2,5,5,4,8,6,6,4,5,Female,Tier 1,Hybrid
59,172443,9.5,7,1.4,5,6,17,8,74950,88798,4,4,4,6,4,5,6,3,6,7,4,Male,Tier 3,Hybrid
48,170730,9.8,2,2.5,2,4,25,13,114593,117805,5,4,5,2,6,6,5,8,7,7,5,Female,Tier 3,Hybrid
38,75895,7.6,9,3.9,9,9,26,2,98289,39556,6,3,1,6,7,10,3,4,1,10,6,Other,Tier 2,Online
19,81940,11.5,4,5.3,6,10,49,5,111565,42940,1,8,4,6,9,6,9,3,2,7,5,Other,Tier 2,Online
57,40215,6.7,5,4.0,3,4,16,9,900,68438,8,4,2,8,7,4,8,6,4,6,5,Female,Tier 3,Store
34,97703,8.4,7,6.0,6,10,38,5,88543,99933,9,9,3,7,7,9,6,6,2,7,10,Female,Tier 2,Hybrid
46,142561,3.4,6,2.7,7,7,14,17,81573,74050,7,0,3,7,5,7,5,8,2,9,8,Female,Tier 2,Store
31,125236,9.2,9,2.4,5,10,29,9,137968,103086,8,2,2,7,6,7,5,4,6,2,5,Male,Tier 2,Hybrid
70,44909,4.8,1,4.2,4,2,0,15,26733,86397,3,1,6,8,1,4,7,7,5,9,6,Female,Tier 3,Store
48,120314,5.9,12,4.0,6,6,22,10,108809,48682,5,4,5,6,2,6,6,10,6,9,6,Male,Tier 1,Store
32,101869,7.6,11,3.6,7,8,40,0,80212,500,9,6,7,8,6,6,8,2,1,9,5,Male,Tier 3,Hybrid
51,132119,4.3,8,2.5,7,5,7,19,52319,84144,10,6,5,6,5,7,4,9,5,4,5,Male,Tier 3,Store
79,36615,8.2,10,0.3,6,5,16,14,79024,21444,9,4,3,10,7,7,3,6,8,5,2,Male,Tier 3,Store
48,69236,6.0,9,1.8,7,7,9,7,7597,72737,9,0,6,7,6,2,5,5,6,4,5,Other,Tier 3,Store
49,151667,7.3,14,2.7,10,8,20,7,53202,45446,6,5,3,2,6,8,6,5,5,10,6,Female,Tier 1,Hybrid
65,122697,3.9,8,1.4,5,4,7,6,99587,72218,7,4,2,7,7,6,6,5,9,8,6,Female,Tier 1,Store
27,179499,5.7,14,4.1,9,10,37,3,69309,50481,4,5,1,5,5,6,7,5,4,7,7,Male,Tier 1,Store
41,143499,12.0,5,6.0,5,6,40,11,107325,95236,4,2,4,5,10,5,10,5,2,1,3,Male,Tier 2,Hybrid
64,170220,7.4,6,1.8,2,6,15,13,31988,100910,5,8,3,5,5,6,6,8,8,5,6,Male,Tier 1,Store
45,135549,6.1,9,4.9,7,8,18,8,86675,89013,3,4,7,3,2,6,8,8,8,6,5,Female,Tier 3,Hybrid
18,124019,6.0,8,5.6,8,8,8,16,67696,67715,7,5,2,2,2,7,9,4,6,7,4,Other,Tier 1,Hybrid
49,148585,4.8,3,2.7,4,5,11,13,26560,98349,6,1,3,4,3,3,9,9,4,4,6,Other,Tier 1,Store
37,134394,7.8,8,3.0,7,8,28,7,106840,75044,5,8,6,6,8,7,7,4,6,7,6,Male,Tier 2,Hybrid
43,115125,9.4,11,3.0,2,10,38,4,111298,43260,5,5,4,4,8,10,5,4,1,7,4,Other,Tier 2,Hybrid
41,214212,7.5,8,3.6,8,10,26,5,91302,65219,5,4,4,5,8,8,6,10,4,7,8,Male,Tier 1,Hybrid
